,UDI,Product ID,Type,Air temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1828,4888,L52067,L,303.7,0.31621459575885497,182.0,False,False,False,False,False,False
1829,9671,L56850,L,299.0,0.31621459576900607,244.0,False,False,False,False,False,False
1830,5439,L52618,L,302.9,0.3162145957687472,85.0,False,False,False,False,False,False
1831,8643,M23502,M,297.5,0.3162145957651192,80.0,False,False,False,False,False,False
1832,9607,L56786,L,298.9,0.316214595753145,76.0,False,False,False,False,False,False
1833,5135,L52314,L,304.1,0.31621459575595035,188.0,False,False,False,False,False,False
1834,8889,M23748,M,297.7,0.3162145957617643,108.0,False,False,False,False,False,False
1835,21,H29434,H,298.9,0.31621459575098126,58.0,False,False,False,False,False,False
1836,6276,L53455,L,301.3,0.31621459576654787,43.0,False,False,False,False,False,False
1837,2033,L49212,L,298.8,0.3162145957563774,83.0,False,False,False,False,False,False
1838,7230,L54409,L,299.8,0.3162145957710209,108.0,False,False,False,False,False,False
1839,1604,M16463,M,297.8,0.31621459576628885,18.0,False,False,False,False,False,False
1840,1513,H30926,H,298.0,0.3162145957602101,5.0,False,False,False,False,False,False
1841,583,L47762,L,297.8,0.3162145957478816,208.0,False,False,False,False,False,False
1842,2375,M17234,M,299.2,0.31621459576220323,98.0,False,False,False,False,False,False
1843,5566,L52745,L,302.4,0.31621459576829286,204.0,False,False,False,False,False,False
1844,5674,L52853,L,302.2,0.3162145957576153,51.0,False,False,False,False,False,False
1845,3257,L50436,L,301.1,0.31621459576114497,167.0,False,False,False,False,False,False
1846,3100,M17959,M,299.9,0.3162145957607992,188.0,False,False,False,False,False,False
1847,3583,L50762,L,301.8,0.3162145957526605,131.0,False,False,False,False,False,False
1848,4957,M19816,M,303.8,0.31621459578163524,146.0,False,False,False,False,False,False
1849,8454,L55633,L,298.6,0.31621459576356614,30.0,False,False,False,False,False,False
1850,4072,L51251,L,301.9,0.3162145957469063,85.0,True,False,False,True,False,False
1851,5267,M20126,M,303.4,0.31621459576108774,103.0,False,False,False,False,False,False
1852,9892,L57071,L,298.8,0.3162145957508946,159.0,False,False,False,False,False,False
1853,3356,L50535,L,301.5,0.3162145957502806,193.0,False,False,False,False,False,False
1854,8065,L55244,L,300.5,0.3162145957651192,87.0,False,False,False,False,False,False
1855,2711,L49890,L,299.6,0.3162145957640656,83.0,False,False,False,False,False,False
1856,2271,L49450,L,299.3,0.3162145957558784,67.0,False,False,False,False,False,False
1857,4894,M19753,M,303.8,0.31621459575665806,195.0,False,False,False,False,False,False
1858,4852,L52031,L,303.7,0.3162145957499239,90.0,True,False,True,False,False,False
1859,8129,L55308,L,300.1,0.31621459576659067,41.0,False,False,False,False,False,False
1860,2226,M17085,M,299.7,0.31621459575781546,158.0,False,False,False,False,False,False
1861,6053,L53232,L,300.9,0.3162145957771506,138.0,False,False,False,False,False,False
1862,2980,L50159,L,300.5,0.31621459576241917,108.0,False,False,False,False,False,False
1863,9962,L57141,L,298.2,0.31621459575298444,139.0,False,False,False,False,False,False
1864,9344,M24203,M,298.3,0.3162145957523327,108.0,False,False,False,False,False,False
1865,5398,M20257,M,302.8,0.3162145957543191,241.0,False,False,False,False,False,False
1866,3302,L50481,L,300.0085898275486,0.3162145957501028,70.0,False,False,False,False,False,False
1867,2338,L49517,L,299.2,0.3162145957745394,4.0,False,False,False,False,False,False
1868,2309,L49488,L,299.1,0.31621459575063304,159.0,False,False,False,False,False,False
1869,6511,L53690,L,301.1,0.31621459575714145,9.0,False,False,False,False,False,False
1870,6114,M20973,M,300.7,0.3162145957702021,76.0,False,False,False,False,False,False
1871,2577,L49756,L,299.5,0.31621459576137234,181.0,False,False,False,False,False,False
1872,133,M14992,M,298.7,0.3162145957561648,132.0,False,False,False,False,False,False
1873,667,L47846,L,297.5,0.31621459575814537,191.0,False,False,False,False,False,False
1874,8428,L55607,L,299.1,0.31621459576032923,176.0,False,False,False,False,False,False
1875,2112,L49291,L,300.0085898275486,0.3162145957558063,75.0,False,False,False,False,False,False
1876,963,M15822,M,295.8,0.31621459575879135,92.0,False,False,False,False,False,False
1877,7967,L55146,L,301.0,0.3162145957653961,67.0,False,False,False,False,False,False
1878,5879,L53058,L,301.4,0.31621459576193006,125.0,False,False,False,False,False,False
1879,6410,L53589,L,300.3,0.3162145957633626,182.0,False,False,False,False,False,False
1880,8792,M23651,M,297.4,0.31621459575401106,49.0,False,False,False,False,False,False
1881,1465,L48644,L,298.8,0.31621459575401106,107.0,False,False,False,False,False,False
1882,780,L47959,L,296.8,0.3162145957680995,41.0,False,False,False,False,False,False
1883,4006,M18865,M,302.0,0.3162145957535421,159.0,False,False,False,False,False,False
1884,8813,M23672,M,297.2,0.3162145957512396,97.0,False,False,False,False,False,False
1885,9284,M24143,M,298.3,0.3162145957726044,71.0,False,False,False,False,False,False
1886,5004,L52183,L,303.7,0.3162145957558784,42.0,False,False,False,False,False,False
1887,9964,L57143,L,298.3,0.31621459575573396,143.0,False,False,False,False,False,False
1888,4987,L52166,L,303.7,0.31621459576015026,0.0,False,False,False,False,False,False
1889,8097,M22956,M,300.2,0.31621459576310507,169.0,False,False,False,False,False,False
1890,9424,L56603,L,298.1,0.3162145957684838,22.0,False,False,False,False,False,False
1891,1565,M16424,M,298.0,0.31621459577859085,143.0,False,False,False,False,False,False
1892,1441,M16300,M,298.8,0.31621459577076416,50.0,False,False,False,False,False,False
1893,844,L48023,L,296.6,0.3162145957591076,204.0,False,False,False,False,False,False
1894,4699,L51878,L,303.4,0.31621459576356614,137.0,False,False,False,False,False,False
1895,562,M15421,M,300.0085898275486,0.31621459576855954,148.0,False,False,False,False,False,False
1896,9741,M24600,M,298.9,0.31621459576766553,172.0,False,False,False,False,False,False
1897,5947,L53126,L,300.7,0.3162145957597879,90.0,False,False,False,False,False,False
1898,8422,L55601,L,298.9,0.3162145957597879,161.0,False,False,False,False,False,False
1899,7228,L54407,L,299.7,0.3162145957700665,146.0,False,False,False,False,False,False
1900,2291,M17150,M,299.5,0.31621459574590005,114.0,False,False,False,False,False,False
1901,137,H29550,H,298.7,0.3162145957546235,143.0,False,False,False,False,False,False
1902,7691,M22550,M,300.0085898275486,0.3162145957642129,4.0,False,False,False,False,False,False
1903,1129,M15988,M,300.0085898275486,0.31621459577370276,116.0,False,False,False,False,False,False
1904,6491,L53670,L,300.7,0.31621459575166505,176.0,False,False,False,False,False,False
1905,7328,M22187,M,299.9,0.31621459576416394,183.0,False,False,False,False,False,False
1906,1473,M16332,M,298.5,0.31621459575595035,108.0,False,False,False,False,False,False
1907,4476,L51655,L,302.7,0.3162145957488271,10.0,True,False,True,False,False,False
1908,3575,L50754,L,300.0085898275486,0.3162145957535421,112.0,False,False,False,False,False,False
1909,8809,L55988,L,297.4,0.3162145957565181,88.0,False,False,False,False,False,False
1910,2162,L49341,L,299.4,0.31621459575774896,215.0,False,False,False,False,False,False
1911,367,M15226,M,297.6,0.3162145957629489,90.0,False,False,False,False,False,False
1912,4181,L51360,L,302.4,0.3162145957688587,150.0,False,False,False,False,False,False
1913,9346,L56525,L,298.2,0.31621459575623584,18.0,False,False,False,False,False,False
1914,6434,L53613,L,300.3,0.3162145957638674,31.0,False,False,False,False,False,False
1915,5234,L52413,L,303.6,0.3162145957567971,29.0,False,False,False,False,False,False
1916,7641,L54820,L,300.4,0.3162145957656688,114.0,False,False,False,False,False,False
1917,8125,L55304,L,300.2,0.3162145957637675,32.0,False,False,False,False,False,False
1918,2854,M17713,M,300.5,0.31621459576225747,216.0,False,False,False,False,False,False
1919,7865,L55044,L,300.5,0.3162145957468071,33.0,False,False,False,False,False,False
1920,6433,M21292,M,300.3,0.31621459575658817,28.0,False,False,False,False,False,False
1921,6442,L53621,L,300.7,0.3162145957670125,48.0,False,False,False,False,False,False
1922,4880,H34293,H,303.7,0.31621459576120203,154.0,False,False,False,False,False,False
1923,9742,L56921,L,298.9,0.3162145957597269,175.0,False,False,False,False,False,False
1924,3808,M18667,M,302.3,0.3162145957626328,70.0,False,False,False,False,False,False
1925,792,L47971,L,296.8,0.3162145957658036,72.0,False,False,False,False,False,False
1926,3090,H32503,H,300.0085898275486,0.31621459576120203,158.0,False,False,False,False,False,False
1927,2131,L49310,L,299.4,0.3162145957523327,135.0,False,False,False,False,False,False
1928,9683,L56862,L,299.1,0.3162145957525789,27.0,False,False,False,False,False,False
1929,8169,L55348,L,299.7,0.31621459576900607,148.0,False,False,False,False,False,False
1930,9411,M24270,M,298.0,0.3162145957680995,108.0,False,False,False,False,False,False
1931,4745,L51924,L,303.3,0.31621459575249705,108.0,False,False,False,False,False,False
1932,3735,M18594,M,302.2,0.3162145957744443,99.0,False,False,False,False,False,False
1933,7404,L54583,L,299.8,0.31621459575106764,108.0,False,False,False,False,False,False
1934,1567,M16426,M,298.0,0.3162145957533045,148.0,False,False,False,False,False,False
1935,478,H29891,H,297.4,0.316214595758014,156.0,False,False,False,False,False,False
1936,1822,L49001,L,298.1,0.3162145957491051,155.0,False,False,False,False,False,False
1937,2366,L49545,L,299.4,0.31621459577375377,76.0,False,False,False,False,False,False
1938,1468,L48647,L,298.6,0.31621459576252625,113.0,False,False,False,False,False,False
1939,5889,M20748,M,301.5,0.3162145957604477,149.0,False,False,False,False,False,False
1940,947,L48126,L,295.6,0.3162145957422299,49.0,False,False,False,False,False,False
1941,7060,L54239,L,300.6,0.3162145957672194,148.0,False,False,False,False,False,False
1942,2409,L49588,L,299.0,0.316214595749289,188.0,False,False,False,False,False,False
1943,9356,L56535,L,298.3,0.3162145957696516,42.0,False,False,False,False,False,False
1944,7590,L54769,L,300.4,0.3162145957726044,197.0,False,False,False,False,False,False
1945,7199,M22058,M,300.0,0.3162145957617643,71.0,False,False,False,False,False,False
1946,6079,L53258,L,300.8,0.31621459574768895,203.0,True,False,False,False,True,False
1947,2190,H31603,H,299.7,0.31621459576305316,62.0,False,False,False,False,False,False
1948,5807,L52986,L,300.0085898275486,0.3162145957560935,177.0,False,False,False,False,False,False
1949,5100,L52279,L,304.2,0.31621459575595035,100.0,False,False,False,False,False,False
1950,1606,L48785,L,297.8,0.31621459575274186,23.0,False,False,False,False,False,False
1951,1042,L48221,L,296.6,0.3162145957727993,86.0,False,False,False,False,False,False
1952,8123,M22982,M,300.0085898275486,0.31621459576193006,24.0,False,False,False,False,False,False
1953,8472,L55651,L,298.6,0.3162145957470052,76.0,False,False,False,False,False,False
1954,7137,M21996,M,300.5,0.31621459574807304,124.0,False,False,False,False,False,False
1955,1977,M16836,M,298.1,0.31621459575454774,142.0,False,False,False,False,False,False
1956,3579,M18438,M,301.7,0.31621459576641886,121.0,False,False,False,False,False,False
1957,4246,M19105,M,302.6,0.31621459576120203,88.0,False,False,False,False,False,False
1958,2690,L49869,L,300.0,0.31621459576709554,35.0,False,False,False,False,False,False
1959,414,L47593,L,297.4,0.3162145957640162,205.0,False,False,False,False,False,False
1960,2407,L49586,L,299.1,0.3162145957558784,183.0,False,False,False,False,False,False
1961,475,L47654,L,297.4,0.3162145957586636,150.0,False,False,False,False,False,False
1962,5357,H34770,H,303.3,0.3162145957690792,125.0,False,False,False,False,False,False
1963,5790,M20649,M,301.8,0.3162145957543191,136.0,False,False,False,False,False,False
1964,900,H30313,H,300.0085898275486,0.31621459574670757,135.0,False,False,False,False,False,False
1965,4562,L51741,L,302.9,0.3162145957657588,17.0,False,False,False,False,False,False
1966,7758,M22617,M,300.3,0.3162145957701683,193.0,False,False,False,False,False,False
1967,6226,M21085,M,301.2,0.31621459575492444,131.0,False,False,False,False,False,False
1968,6229,L53408,L,301.2,0.3162145957540884,141.0,False,False,False,False,False,False
1969,6755,L53934,L,301.8,0.3162145957597269,197.0,False,False,False,False,False,False
1970,3779,M18638,M,302.4,0.3162145957501919,0.0,False,False,False,False,False,False
1971,3445,L50624,L,301.5,0.3162145957514957,206.0,False,False,False,False,False,False
1972,5401,L52580,L,302.7,0.3162145957585995,251.0,True,False,False,False,True,False
1973,401,L47580,L,300.0085898275486,0.3162145957787408,176.0,False,False,False,False,False,False
1974,2100,L49279,L,300.0085898275486,0.3162145957651192,40.0,False,False,False,False,False,False
1975,4252,H33665,H,300.0085898275486,0.316214595749289,101.0,True,False,True,False,False,False
1976,9604,M24463,M,298.9,0.3162145957627915,65.0,False,False,False,False,False,False
1977,8460,L55639,L,298.7,0.31621459576750477,42.0,False,False,False,False,False,False
1978,7777,M22636,M,300.3,0.31621459575644784,40.0,False,False,False,False,False,False
1979,579,L47758,L,297.8,0.31621459576193006,198.0,False,False,False,False,False,False
1980,3775,M18634,M,302.4,0.31621459575879135,200.0,False,False,False,False,False,False
1981,3044,L50223,L,300.0085898275486,0.31621459576289657,42.0,False,False,False,False,False,False
1982,8030,M22889,M,300.6,0.31621459576659067,0.0,False,False,False,False,False,False
1983,7476,H36889,H,300.3,0.31621459574768895,123.0,False,False,False,False,False,False
1984,454,L47633,L,297.4,0.31621459576062416,92.0,False,False,False,False,False,False
1985,8949,M23808,M,297.4,0.31621459575898164,47.0,False,False,False,False,False,False
1986,1417,M16276,M,298.7,0.3162145957784841,108.0,False,False,False,False,False,False
1987,9251,H38664,H,298.3,0.31621459577317984,181.0,False,False,False,False,False,False
1988,6905,M21764,M,300.9,0.3162145957695106,159.0,False,False,False,False,False,False
1989,4672,L51851,L,303.3,0.31621459576068267,65.0,False,False,False,False,False,False
1990,1899,L49078,L,297.8,0.31621459575072053,157.0,False,False,False,False,False,False
1991,8418,H37831,H,300.0085898275486,0.3162145957695106,150.0,False,False,False,False,False,False
1992,6524,M21383,M,301.1,0.3162145957738803,44.0,False,False,False,False,False,False
1993,7946,L55125,L,300.8,0.31621459576766553,12.0,False,False,False,False,False,False
1994,462,L47641,L,300.0085898275486,0.31621459575322486,114.0,False,False,False,False,False,False
1995,1342,M16201,M,298.6,0.31621459574660776,12.0,False,False,False,False,False,False
1996,2476,L49655,L,298.9,0.31621459575741334,147.0,False,False,False,False,False,False
1997,9022,M23881,M,297.4,0.31621459576209443,4.0,False,False,False,False,False,False
1998,1038,H30451,H,296.4,0.3162145957651192,75.0,False,False,False,False,False,False
1999,1940,M16799,M,298.1,0.3162145957440067,52.0,False,False,False,False,False,False
2000,7746,L54925,L,300.4,0.3162145957574809,162.0,False,False,False,False,False,False
2001,9032,H38445,H,297.5,0.31621459577234917,28.0,False,False,False,False,False,False
2002,1320,L48499,L,299.0,0.3162145957757034,180.0,False,False,False,False,False,False
2003,6560,H35973,H,301.5,0.316214595760741,143.0,False,False,False,False,False,False
2004,7433,L54612,L,300.1,0.31621459575904465,13.0,False,False,False,False,False,False
2005,6801,M21660,M,301.1,0.31621459574475586,103.0,False,False,False,False,False,False
2006,9953,L57132,L,298.2,0.3162145957552956,117.0,False,False,False,False,False,False
2007,9804,L56983,L,298.4,0.3162145957690792,137.0,False,False,False,False,False,False
